,ObservationID,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,UVIndex,Visibility_km,DewPoint,RainTomorrow
243,W0244,2021-08-30,Cairns,22.2,27.3,3.5,6.9,5.6,NNW,20.0,SW,S,18.0,13.0,25.0,22.0,1012.1,1025.1,2.0,0.0,22.5,25.2,No,8.0,33.5,25.5,No
244,W0245,2019-10-13,Canberra,10.4,16.2,2.9,12.7,11.0,SW,17.0,NE,WNW,25.0,10.0,51.0,58.0,1028.7,1008.9,3.0,3.0,11.9,16.1,No,2.0,21.3,7.2,No
245,W0246,2016-01-29,Townsville,19.8,33.1,4.5,9.2,12.0,NNE,44.0,SSW,SW,19.0,0.0,70.0,38.0,1023.2,1018.6,0.0,4.0,25.8,27.6,No,7.0,33.7,23.6,No
246,W0247,2020-08-23,Perth,15.1,28.2,1.0,8.8,8.9,SE,33.0,WSW,N,14.0,7.0,56.0,44.0,1020.7,1026.2,0.0,4.0,16.4,23.9,No,2.0,15.0,14.6,No
247,W0248,20/11/2018,Hobart,6.5,22.4,4.8,6.1,12.2,N,28.0,SSW,N,10.0,29.0,33.0,64.0,1012.6,1012.4,1.0,3.0,10.2,16.8,No,3.0,21.3,9.1,No
248,W0249,2016-08-16,Darwin,21.7,35.6,2.6,5.2,3.4,WNW,48.0,WNW,ESE,23.0,21.0,68.0,96.0,1002.4,997.4,6.0,8.0,25.0,28.7,No,11.0,48.9,24.1,Yes
249,W0250,2015-08-17,Melbourne,10.4,21.5,0.7,13.1,8.6,S,31.0,W,N,1.0,21.0,35.0,54.0,1028.3,1023.0,4.0,2.0,13.6,21.3,No,7.0,32.5,7.8,No
250,W0251,2015-06-09,Cairns,21.1,28.6,1.2,14.3,7.243421052631579,NE,31.0,NNE,SW,20.0,13.0,34.0,31.0,1023.3,1025.3,5.0,3.0,21.3,27.6,Yes,2.0,14.1,17.9,No
251,W0252,2015-09-26,Canberra,10.6,17.6,1.7,13.0,11.4,NNE,32.0,WSW,S,18.0,34.0,70.0,25.0,1011.2,1012.7,4.0,3.0,11.4,14.7,No,6.0,33.7,5.7,No
252,W0253,2021-07-26,Hobart,7.3,16.6,1.8,6.5,7.243421052631579,NE,39.0,NNE,ESE,22.0,24.0,68.0,36.0,1025.6,1010.8,5.0,4.0,8.0,13.7,Yes,7.0,29.9,4.7,No
253,W0254,2018-06-08,Newcastle,14.6,24.0,3.05,13.3,7.243421052631579,N,35.0,SE,E,50.0,50.0,56.0,71.0,998.4,993.8,4.0,7.0,14.3,20.5,Yes,5.0,12.0,8.0,Yes
254,W0255,2022-02-22,Sydney,16.1,23.2,1.4,12.0,8.2,WNW,32.0,W,WNW,16.0,9.0,64.0,43.0,1013.7,1008.1,2.0,3.0,17.0,22.3,No,2.0,15.1,16.0,No
255,W0256,2017-10-01,Canberra,8.9,21.5,0.2,10.2,5.6,E,38.0,E,W,26.0,14.0,33.0,26.0,1022.2,1020.9,3.0,1.0,9.5,18.4,No,7.0,34.0,6.8,No
256,W0257,2022-05-24,Melbourne,25.9,12.7,2.3,2.7,10.4,S,41.0,SE,WSW,14.0,20.0,65.0,28.0,1024.1,1021.9,0.0,3.0,13.0,21.1,No,9.0,37.2,8.4,No
257,W0258,2017-07-25,Hobart,9.0,13.0,1.6,7.8,9.1,NNW,12.0,NW,S,17.0,5.0,32.0,15.0,1011.0,1025.8,4.0,1.0,10.7,11.8,No,6.0,16.8,8.9,No
258,W0259,2018-01-25,Perth,16.8,28.9,2.1,11.7,12.5,NW,34.0,WSW,NNW,6.0,3.0,36.0,25.0,1025.1,1016.4,5.0,1.0,17.4,24.9,No,11.0,39.9,14.8,No
259,W0260,2018-03-17,Townsville,23.6,35.1,4.4,12.7,10.1,E,10.0,WNW,WNW,23.0,2.0,56.0,19.0,1028.4,1011.3,2.0,2.0,27.8,30.4,Yes,9.0,8.8,25.1,No
260,W0261,2019-11-28,Brisbane,16.9,29.2,3.5,7.5,9.1,SSE,17.0,W,ESE,17.0,21.0,38.0,25.0,1016.2728368017525,1017.6,1.0,2.0,22.2,23.2,No,7.0,17.5,12.9,No
261,W0262,2017-03-27,Cairns,20.8,31.1,4.1,12.8,8.2,ENE,16.0,SE,E,3.0,8.0,54.0,49.0,1015.9,1023.3,1.0,1.0,23.9,27.7,No,6.0,24.2,22.0,No
262,W0263,2015-03-29,Canberra,5.9,20.7,3.9,4.0,5.0,NW,31.0,NE,SW,9.0,3.0,32.0,57.0,1027.3,1009.4,5.0,3.0,10.5,15.2,No,3.0,36.8,8.0,No
263,W0264,2018-09-03,Newcastle,14.1,23.2,3.05,10.9,4.2,ESE,30.0,S,S,38.0,31.0,63.0,61.0,1011.4,995.9,4.0,6.0,18.3,21.3,No,7.0,40.0,13.7,Yes
264,W0265,2021-01-07,Brisbane,17.8,24.4,4.6,4.5,12.9,S,24.0,ENE,W,11.0,5.0,52.0,49.0,1014.1,1014.9,0.0,2.0,20.2,23.9,No,4.0,47.3,14.4,No
265,W0266,2022-10-04,Adelaide,12.1,26.2,1.0,2.0,4.3,W,12.0,SE,S,10.0,21.0,44.0,17.0,1024.2,1017.7,4.0,5.0,16.9,19.9,No,6.0,35.4,9.1,No
266,W0267,2022-07-29,Newcastle,13.3,25.0,1.0,7.0,6.8,S,29.264835164835166,SSW,SSE,24.0,5.0,51.0,48.0,1023.8,1024.1,1.0,5.0,14.8,24.0,No,11.0,28.3,15.7,No
267,W0268,2017-06-26,Melbourne,13.3,19.2,0.4,7.3,11.6,SW,12.0,WNW,NW,30.0,22.0,49.0,22.0,1013.3,1008.7,4.0,2.0,15.0,17.7,No,4.0,45.3,9.2,No
268,W0269,2020-11-08,Perth,14.8,24.9,0.3,8.4,6.2,SSW,0.0,S,NW,16.0,6.0,31.0,23.0,1019.2,1015.7,1.0,1.0,17.2,24.3,No,5.0,32.4,10.2,No
269,W0270,2015-10-06,Hobart,8.6,17.1,3.7,6.3,6.0,NE,34.0,WNW,SSE,54.0,21.0,93.0,67.0,1016.2728368017525,1014.55,6.0,8.0,10.4,13.4,Yes,5.0,25.8,5.3,Yes
270,W0271,2015-02-16,Brisbane,16.2,26.0,3.8,14.1,6.3,E,42.0,ENE,ENE,25.0,21.0,59.0,38.0,1016.2,1025.0,1.0,1.0,18.6,22.6,No,3.0,8.0,14.9,No
271,W0272,2015-09-28,Townsville,20.8,32.5,2.7,3.4,7.243421052631579,SSE,41.0,ENE,NW,11.0,33.0,46.0,38.0,1018.8,1015.6,4.0,0.0,22.5,32.3,No,5.0,16.9,23.5,No
272,W0273,2017-10-27,Darwin,23.9,37.0,1.2,9.7,4.2,256,45.0,S,SE,14.0,35.0,64.0,40.0,1014.4,1024.4,4.0,2.0,25.0,31.6,No,11.0,33.1,20.0,No
273,W0274,2021-11-21,Wollongong,11.4,20.3,2.4,7.3,7.243421052631579,NNE,49.0,SSW,N,53.0,21.0,69.0,75.0,1012.3,993.4,8.0,6.0,14.2,16.5,No,6.0,21.9,15.3,Yes
274,W0275,2021-06-02,Perth,12.9,28.7,3.2,5.0,11.2,WNW,23.0,WNW,ENE,29.0,24.0,43.0,28.0,1010.3,1022.6,3.0,3.0,18.6,21.3,No,10.0,21.4,13.4,No
275,W0276,2017-10-24,Townsville,18.1,26.0,3.2,8.9,5.6,SSE,31.0,SSW,WNW,6.0,26.0,37.0,42.0,1026.1,1020.2,0.0,4.0,22.0,23.0,No,1.0,14.9,16.8,No
276,W0277,2022-12-20,Darwin,21.1,29.2,2.6,5.6,4.7,ESE,35.0,ENE,WSW,31.0,37.0,74.0,70.0,1016.2728368017525,1009.7,8.0,6.0,21.2,25.4,Yes,5.0,40.3,24.2,Yes
277,W0278,2020-07-12,Adelaide,12.6,29.0,2.8,14.9,6.9,ENE,27.0,WSW,NNW,25.0,16.0,27.0,43.0,1017.9,1009.6,5.0,3.0,17.8,23.8,No,4.0,5.8,14.0,No
278,W0279,2015-02-24,Canberra,7.9,16.7,1.6,5.9,10.4,NW,14.0,SSE,NNE,16.0,26.0,68.0,53.0,1025.5,1012.0,4.0,3.0,9.4,15.0,No,8.0,42.8,9.3,No
279,W0280,29/10/2018,Darwin,22.7,34.2,3.2,3.4,7.243421052631579,ESE,24.0,SW,NW,7.0,17.0,60.0,42.0,1011.2,1014.7,0.0,3.0,23.2,33.5,No,7.0,9.5,18.3,No
280,W0281,06/09/2017,Townsville,18.7,27.3,0.1,3.5,4.0,WNW,0.0,ENE,WSW,0.0,25.0,64.0,48.0,1022.7,1008.5,3.0,3.0,21.5,25.1,No,5.0,29.0,14.890471092077089,No
281,W0282,2021-04-17,Newcastle,12.6,24.6,4.1,14.9,11.1,WNW,23.0,N,WSW,8.0,35.0,60.0,21.0,1011.2,1027.8,5.0,2.0,16.1,23.2,No,2.0,5.4,15.1,No
282,W0283,2019-07-06,Brisbane,17.5,25.7,4.4,7.3,6.7,WNW,23.0,SSE,E,30.0,18.0,65.0,25.0,1022.7,1027.6,3.0,5.0,20.7,21.6,No,7.0,25.3,19.1,No
283,W0284,2019-06-04,Hobart,8.5,23.6,2.6,7.3,11.1,W,9.0,ESE,SE,22.0,35.0,38.0,41.0,1016.2728368017525,1008.1,0.0,3.0,12.2,21.4,No,10.0,27.1,11.8,No
284,W0285,2018-03-04,Darwin,20.4,33.2,0.4,14.8,11.0,SSE,42.0,W,S,0.0,33.0,36.0,30.0,1019.6,1019.1,3.0,2.0,24.8,33.1,No,7.0,19.3,23.7,No
285,W0286,2020-06-14,Canberra,8.6,22.3,2.9,4.6,2.7,NW,29.264835164835166,ESE,WNW,29.0,26.0,56.0,95.0,1016.2728368017525,1014.55,8.0,8.0,14.6,17.3,Yes,7.0,45.6,12.2,Yes
286,W0287,2019-06-14,Newcastle,13.5,22.4,2.8,5.0,7.243421052631579,NE,10.0,WSW,SSE,11.0,31.0,59.0,35.0,1011.9,1019.5,3.0,2.0,14.4,20.3,No,5.0,32.7,14.9,No
287,W0288,2021-04-01,Wollongong,10.5,19.5,3.4,0.8,6.0,SE,42.0,E,N,13.0,11.0,50.0,55.0,1024.3,1014.55,0.0,4.0,11.5,17.9,No,5.0,26.3,7.0,No
288,W0289,2022-11-11,Brisbane,15.0,32.2,3.5,12.6,10.4,ENE,12.0,ENE,SW,16.0,22.0,39.0,30.0,1023.1,1011.8,1.0,3.0,22.3,24.7,Yes,6.0,15.4,19.9,No
289,W0290,2022-03-13,Hobart,5.0,13.6,0.5,9.8,8.9,NE,35.0,S,NW,18.0,28.0,52.0,64.0,1017.3,1013.9,0.0,4.0,8.3,13.3,No,9.0,34.5,6.0,No
290,W0291,2017-02-18,Perth,16.2,31.0,0.5,2.3,11.1,S,10.0,NE,W,22.0,28.0,62.0,59.0,1026.4,1009.1,2.0,1.0,20.1,29.9,No,4.0,36.2,20.5,No
291,W0292,2019-03-16,Cairns,24.6,29.5,3.0,7.4,7.3,N,16.0,SSE,NNW,2.0,11.0,31.0,37.0,1016.2,1020.9,3.0,0.0,25.1,28.3,No,5.0,29.7,29.0,No
292,W0293,2018-10-23,Perth,12.5,31.2,4.7,12.3,10.6,ESE,10.0,NNE,NNW,17.0,22.0,26.0,28.0,1011.2,1017.6,5.0,3.0,21.3,28.3,No,1.0,43.2,17.5,No
293,W0294,2022-06-21,Darwin,22.8,29.9,1.0,5.1,8.1,E,37.0,SE,WSW,24.0,21.0,46.0,48.0,1026.6,1014.55,3.0,3.0,25.7,28.4,No,11.0,22.6,14.890471092077089,No
294,W0295,2020-05-15,Darwin,26.4,32.8,2.6,8.0,5.0,W,29.264835164835166,NE,W,21.0,26.0,97.0,85.0,1016.2728368017525,1012.7,5.0,5.0,27.2,31.3,Yes,8.0,26.7,22.9,Yes
295,W0296,2017-11-29,Wollongong,14.2,21.9,2.4,10.9,4.8,SSW,45.0,S,SSW,23.0,15.0,98.0,77.0,997.2,1008.0,4.0,7.0,14.8,18.2,Yes,5.0,5.2,10.3,Yes
296,W0297,2019-10-09,Wollongong,12.2,20.1,1.7,5.7,7.5,NE,28.0,E,S,5.0,4.0,43.0,23.0,1016.5,1014.5,5.0,3.0,13.8,19.9,No,11.0,32.1,9.5,No
297,W0298,2019-09-19,Canberra,8.9,16.5,0.4,8.4,10.8,ESE,24.0,NE,NNW,10.0,29.0,70.0,44.0,1017.8,1009.9,3.0,2.0,9.2,16.0,Yes,8.0,8.4,13.4,No
298,W0299,2018-05-30,Adelaide,15.5,28.2,2.7,3.1,12.6,W,27.0,E,S,21.0,33.0,52.0,48.0,1027.6,1014.8,5.0,2.0,16.2,24.3,No,4.0,12.0,15.2,No
299,W0300,2020-11-23,Adelaide,13.8,19.0,3.0,7.3,7.243421052631579,NE,12.0,N,ESE,17.0,21.0,67.0,65.0,1022.7,1014.0,1.0,2.0,14.9,17.7,No,7.0,49.1,13.9,No
300,W0301,2018-01-02,Adelaide,9.7,23.6,0.1,2.2,11.9,ENE,16.0,N,ESE,4.0,32.0,47.0,37.0,1011.6,1011.6,2.0,1.0,12.5,23.0,No,3.0,10.9,14.4,No
301,W0302,2015-10-29,Brisbane,18.9,23.0,1.8,11.5,6.9,WNW,20.0,WNW,NNE,22.0,27.0,66.0,64.0,1016.2728368017525,1023.1,1.0,4.0,20.8,22.0,No,4.0,10.2,14.4,No
302,W0303,2022-02-21,Canberra,5.2,19.7,0.1,8.7,5.9,ENE,14.0,SE,E,26.0,9.0,31.0,61.0,1021.6,1010.3,3.0,5.0,9.8,12.5,No,10.0,34.6,0.9,No
303,W0304,2016-06-06,Perth,16.4,26.2,1.0,14.5,8.5,WSW,21.0,NNW,SW,19.0,6.0,30.0,56.0,1029.3,1027.3,4.0,0.0,18.7,25.1,No,2.0,19.8,18.0,No
304,W0305,2020-03-23,Wollongong,15.6,19.6,2.4,9.9,0.6,E,70.0,ESE,NNE,26.0,33.0,85.0,71.0,998.9,1011.3,4.0,8.0,16.2,17.7,No,9.0,10.9,10.8,Yes
305,W0306,2018-06-30,Canberra,10.3,21.1,6.7,13.8,3.2,WNW,32.0,ENE,WSW,51.0,18.0,90.0,91.0,995.7,997.3,8.0,4.0,15.0,19.3,No,7.0,38.6,7.0,Yes
306,W0307,28/02/2015,Hobart,5.4,21.3,4.4,7.3,12.8,SE,10.0,ENE,WSW,12.0,20.0,69.0,22.0,1017.7,1011.0,3.0,3.0,5.5,18.3,Yes,9.0,25.9,1.1,No
307,W0308,2020-07-11,Wollongong,15.0,21.6,2.4,4.9,3.5,SW,43.0,E,WNW,34.0,31.0,81.0,95.0,999.2,1014.55,8.0,4.0,16.3,20.0,Yes,3.0,15.6,14.890471092077089,Yes
308,W0309,2017-01-14,Wollongong,11.4,20.6,3.0,11.2,6.1,NNE,14.0,SSW,E,18.0,10.0,57.0,19.0,1011.6,1012.4,3.0,5.0,14.1,19.8,No,2.0,36.7,11.3,No
309,W0310,07/04/2022,Townsville,20.5,28.6,2.4,7.8,2.4,S,29.264835164835166,NE,S,52.0,28.0,68.0,48.0,1013.4,1009.8,5.0,3.0,21.6,28.5,No,10.0,28.3,20.8,Yes
310,W0311,2022-06-25,Melbourne,11.3,21.0,0.9,12.7,6.6,W,43.0,W,ESE,15.0,13.0,61.0,38.0,1011.8,1012.4,3.0,3.0,15.2,19.8,No,11.0,12.6,7.3,No
311,W0312,2022-12-06,Sydney,12.9,25.4,3.3,-0.4,8.4,NNE,29.264835164835166,NE,WSW,27.0,33.0,56.0,32.0,1012.3,1013.1,1.0,2.0,15.9,24.0,No,10.0,7.8,9.5,No
312,W0313,2019-05-08,Newcastle,12.7,27.0,4.5,13.5,5.5,N,23.0,SW,ENE,14.0,21.0,50.0,41.0,1024.6,1009.4,0.0,1.0,16.0,24.4,Yes,10.0,29.9,16.3,No
313,W0314,2020-11-23,Wollongong,10.2,21.2,4.6,7.6,6.7,SW,16.0,SW,N,25.0,34.0,64.0,61.0,1014.3,1016.9,3.0,3.0,14.5,18.3,No,9.0,45.4,6.4,No
314,W0315,2021-05-07,Townsville,21.0,31.7,0.1,2.6,11.7,NE,22.0,SSE,E,28.0,34.0,51.0,26.0,1017.5,1022.0,0.0,0.0,25.0,26.7,No,1.0,21.9,24.3,No
315,W0316,2018-09-13,Adelaide,11.0,28.8,2.6,2.1,7.243421052631579,S,37.0,NE,ENE,28.0,5.0,58.0,23.0,1017.7,1017.7,2.0,0.0,18.2,23.6,No,10.0,7.5,14.0,No
316,W0317,2015-01-19,Townsville,20.9,31.4,2.5,14.0,11.4,SSE,38.0,NNW,E,30.0,21.0,54.0,40.0,1016.2728368017525,1015.8,1.0,4.0,25.6,30.4,Yes,4.0,47.7,24.7,No
317,W0318,2019-02-09,Cairns,20.5,35.3,0.6,1.1,9.4,W,22.0,NNE,NNE,11.0,28.0,53.0,20.0,1018.5,1021.5,0.0,5.0,25.5,34.1,No,9.0,34.2,23.0,No
318,W0319,2017-09-27,Sydney,11.1,25.7,1.9,3.5,11.2,WSW,40.0,NNW,N,7.0,16.0,63.0,57.0,1020.8,1023.2,3.0,2.0,18.3,22.2,Yes,2.0,16.8,9.1,No
319,W0320,2021-12-29,Brisbane,17.0,24.8,2.4,6.2,1.8,NE,64.0,S,NNE,29.0,49.0,84.0,55.0,997.4,1009.9,7.0,3.0,17.1,22.3,Yes,7.0,31.1,20.0,Yes
320,W0321,2019-01-06,Cairns,22.2,30.2,0.1,7.3,4.4,NE,14.0,ESE,ESE,23.0,1.0,29.0,21.0,1011.1,1026.7,1.0,1.0,24.0,27.3,No,6.0,27.7,26.6,No
321,W0322,2022-03-31,Adelaide,14.0,18.2,1.3,7.3,9.4,NNW,36.0,NW,WNW,18.0,30.0,58.0,37.0,1028.0,1024.6,3.0,3.0,14.5,18.2,Yes,2.0,5.9,12.6,No
322,W0323,2022-06-18,Brisbane,14.7,33.1,1.7,7.3,11.8,E,9.0,WSW,SSW,6.0,14.0,39.0,43.0,1014.7,1019.5,5.0,3.0,18.8,32.8,Yes,5.0,8.8,19.3,No
323,W0324,2016-05-02,Newcastle,14.7,26.3,3.7,14.6,1.9,NE,54.0,SE,SE,42.0,40.0,85.0,76.0,1012.9,1002.2,3.0,6.0,18.1,24.9,Yes,11.0,8.9,14.890471092077089,Yes
324,W0325,2021-12-14,Newcastle,12.8,20.6,4.9,7.3,9.8,S,37.0,E,SE,7.0,33.0,44.0,36.0,1027.9,1014.55,0.0,5.0,14.3,17.4,No,4.0,31.9,10.6,Yes
325,W0326,2017-02-18,Cairns,24.7,32.6,2.8,10.7,8.0,SSW,33.0,NNE,S,12.0,27.0,68.0,23.0,1028.2,1020.8,3.0,3.0,24.9,32.6,Yes,11.0,16.5,22.8,No
326,W0327,2016-02-09,Hobart,6.2,22.2,2.9,9.8,7.243421052631579,NNW,67.0,NNW,SW,51.0,25.0,76.0,89.0,1016.2728368017525,998.1,6.0,5.0,7.8,21.2,Yes,11.0,7.2,3.1,Yes
327,W0328,2022-01-08,Cairns,20.6,35.5,1.0,11.1,6.2,SW,40.0,SSE,NNE,4.0,2.0,61.0,53.0,1029.3,1027.6,4.0,3.0,21.0,33.2,No,4.0,29.1,15.8,No
328,W0329,2018-04-04,Melbourne,10.8,23.4,1.8,7.3,7.243421052631579,SSW,36.0,ENE,ESE,7.0,3.0,37.0,44.0,1012.5,1023.2,1.0,3.0,14.7,17.8,No,9.0,48.8,15.0,No
329,W0330,2020-05-18,Cairns,23.1,33.2,0.5,3.9,5.3,NW,15.0,WSW,ESE,19.0,11.0,48.0,53.0,1010.8,1018.1,0.0,1.0,23.5,31.5,Yes,11.0,46.6,23.1,No
330,W0331,2020-07-27,Adelaide,13.3,19.5,2.7,2.1,6.9,ENE,24.0,NNE,E,1.0,17.0,34.0,24.0,1015.9,1024.9,5.0,1.0,16.1,16.8,No,8.0,37.3,11.3,No
331,W0332,2016-03-26,Hobart,6.4,14.9,2.7,13.2,7.243421052631579,NNW,41.0,SW,E,21.0,19.0,63.0,28.0,1011.3,1024.0,1.0,0.0,10.3,13.1,No,2.0,27.1,7.3,Yes
332,W0333,2018-07-29,Canberra,10.0,23.7,1.3,14.9,4.8,E,34.0,ESE,W,14.0,21.0,59.0,55.0,1014.9,1010.6,4.0,1.0,13.4,18.3,No,10.0,23.7,5.1,No
333,W0334,2017-05-22,Sydney,11.6,21.1,4.6,0.6,9.7,SE,29.0,W,E,3.0,17.0,52.0,59.0,1018.5,1018.7,1.0,2.0,14.4,16.8,No,8.0,16.5,12.7,No
334,W0335,2019-08-04,Newcastle,14.6,27.5,4.9,14.8,13.0,ENE,44.0,NNW,E,14.0,0.0,31.0,48.0,1019.3,1023.0,3.0,0.0,14.9,22.0,No,6.0,11.1,12.5,No
335,W0336,2018-05-08,Townsville,22.6,29.2,2.4,3.2,2.9,NE,66.0,NW,ESE,22.0,21.0,81.0,56.0,1010.3,995.4,7.0,3.0,24.3,28.3,No,10.0,16.8,20.9,Yes
336,W0337,2018-06-10,Townsville,23.2,28.8,0.6,12.3,7.243421052631579,NW,13.0,WNW,W,5.0,2.0,66.0,45.0,1026.6,1013.1,0.0,3.0,25.1,28.3,No,10.0,8.7,14.890471092077089,No
337,W0338,2016-01-25,Darwin,21.4,37.2,4.1,7.2,7.8,NNE,13.0,SW,E,5.0,8.0,49.0,42.0,1026.6,1008.1,2.0,4.0,27.1,31.1,No,7.0,22.9,23.4,No
338,W0339,2018-04-18,Sydney,14.6,23.5,2.6,5.1,6.8,NNE,12.0,SSW,SW,20.0,34.0,41.0,37.0,1025.1,1015.6,0.0,3.0,15.5,20.2,No,2.0,45.6,14.890471092077089,No
339,W0340,2015-07-17,Sydney,12.6,26.8,0.7,0.9,7.8,WSW,23.0,SSW,SW,3.0,28.0,54.0,57.0,1016.7,1009.7,3.0,0.0,18.8,21.7,Yes,5.0,22.9,9.7,No
340,W0341,2019-01-25,Newcastle,13.1,24.2,3.3,8.3,5.8,WNW,31.0,N,E,23.0,27.0,25.0,17.0,1016.2728368017525,1017.6,5.0,5.0,16.1,20.6,No,7.0,45.9,16.5,No
341,W0342,2022-07-24,Canberra,8.1,20.2,1.9,6.5,4.4,SE,38.0,W,SE,16.0,14.0,44.0,45.0,1020.2,1010.8,1.0,1.0,9.4,14.2,Yes,3.0,35.3,5.3,No
342,W0343,2017-12-23,Darwin,22.1,33.4,2.6,1.3,3.2,SSE,49.0,W,SE,20.0,44.0,96.0,56.0,1003.1,1006.1,4.0,8.0,23.5,28.3,No,5.0,26.1,22.9,Yes
343,W0344,2020-10-13,Perth,15.4,30.1,3.7,8.3,6.6,E,35.0,ESE,NW,12.0,6.0,34.0,58.0,1024.0,1014.4,5.0,5.0,21.4,25.6,Yes,5.0,10.9,20.2,No
344,W0345,2022-05-11,Cairns,24.3,36.4,2.9,6.7,7.5,NNW,44.0,SW,SSE,19.0,30.0,43.0,25.0,1011.6,1014.55,4.0,1.0,29.6,33.5,No,8.0,19.9,14.890471092077089,No
345,W0346,2017-04-12,Perth,16.7,22.1,2.9,4.2,7.243421052631579,WNW,29.264835164835166,NNW,ENE,17.0,36.0,95.0,63.0,999.6,1004.8,6.0,6.0,18.1,21.6,No,7.0,30.2,17.8,Yes
346,W0347,2017-12-26,Sydney,11.0,28.6,4.7,7.3,10.2,NE,13.0,WSW,E,19.0,16.0,37.0,26.0,1018.1,1027.0,2.0,0.0,16.8,22.5,Yes,8.0,11.1,12.2,No
347,W0348,2019-08-03,Melbourne,13.4,22.9,4.5,7.1,6.8,WSW,25.0,E,ESE,10.0,17.0,67.0,20.0,1016.2728368017525,1018.1,4.0,4.0,13.7,18.9,No,10.0,17.5,12.8,No
348,W0349,2017-02-19,Brisbane,15.6,32.2,1.9,0.7,4.3,NE,37.0,N,S,23.0,8.0,40.0,26.0,1022.5,1027.0,3.0,0.0,21.6,26.9,No,1.0,6.3,17.9,No
349,W0350,2016-02-16,Brisbane,14.4,26.6,0.4,4.5,12.2,W,32.0,WSW,SSW,17.0,4.0,30.0,25.0,1012.2,1023.3,1.0,1.0,15.0,22.0,No,5.0,36.4,11.7,No
350,W0351,2018-01-27,Perth,14.5,22.7,2.0,0.5,7.243421052631579,SSE,12.0,ESE,E,26.0,25.0,66.0,25.0,1011.0,1024.6,3.0,0.0,16.4,20.4,No,9.0,24.7,13.4,No
351,W0352,2016-10-02,Adelaide,11.0,26.5,2.6,14.6,12.9,NE,14.0,ESE,SW,21.0,31.0,58.0,23.0,1011.4,1015.8,4.0,2.0,17.2,22.2,No,1.0,35.4,10.7,No
352,W0353,2018-12-18,Cairns,21.5,37.2,0.7,3.0,12.7,NE,36.0,NE,NE,14.0,18.0,31.0,23.0,1020.4,1008.9,4.0,3.0,26.7,35.2,No,4.0,41.7,17.8,No
353,W0354,2022-02-12,Hobart,10.2,16.2,4.4,3.9,9.4,E,18.0,SSW,E,19.0,16.0,68.0,103.0,1016.2728368017525,1025.6,0.0,1.0,10.2,14.2,No,7.0,33.5,12.9,No
354,W0355,2015-08-29,Sydney,14.6,28.2,0.4,8.9,11.6,SE,39.0,NNW,ENE,8.0,35.0,32.0,50.0,1010.2,1019.2,4.0,0.0,17.0,23.8,No,4.0,48.6,16.8,No
355,W0356,2019-09-27,Cairns,23.7,30.4,3.1,3.2,12.5,151,19.0,SSE,S,12.0,22.0,34.0,15.0,1029.1,1022.1,5.0,3.0,25.1,27.6,No,1.0,39.9,23.7,No
356,W0357,2022-07-06,Perth,16.4,27.0,2.2,2.8,8.2,SW,14.0,SSE,W,17.0,30.0,32.0,48.0,1028.5,1013.1,1.0,0.0,16.7,23.3,No,2.0,44.9,20.1,No
357,W0358,2016-12-16,Canberra,5.9,19.8,7.0,8.4,1.8,ESE,29.264835164835166,S,NW,16.0,31.0,98.0,92.0,1006.2,1010.2,7.0,5.0,10.7,19.4,Yes,9.0,38.4,4.5,Yes
358,W0359,2018-05-22,Hobart,9.3,14.6,4.3,4.0,8.2,SSE,40.0,SSW,ESE,5.0,18.0,67.0,54.0,1019.0,1017.8,3.0,3.0,9.6,14.0,No,6.0,17.2,8.4,No
359,W0360,2018-03-23,Hobart,6.5,15.3,2.9,7.8,10.2,SSE,25.0,WSW,W,9.0,11.0,61.0,-5.0,1016.2728368017525,1019.4,1.0,2.0,7.2,12.0,Yes,3.0,7.9,6.0,No
360,W0361,2021-08-23,Brisbane,16.0,30.0,2.4,6.4,7.4,NW,24.0,SSE,SSE,24.0,31.0,67.0,30.0,1025.8,1014.55,3.0,2.0,20.3,27.3,Yes,8.0,10.2,11.3,No
361,W0362,2022-02-08,Perth,16.6,28.9,3.6,8.1,4.4,SSW,23.0,ESE,N,22.0,1.0,48.0,59.0,1016.9,1026.3,1.0,5.0,21.4,27.5,No,6.0,31.2,14.890471092077089,No
362,W0363,2022-08-01,Newcastle,14.5,21.9,3.05,0.8,7.3,SW,26.0,NNE,NNW,27.0,27.0,58.0,31.0,1028.1,1014.7,2.0,1.0,17.9,21.8,Yes,7.0,19.2,14.890471092077089,No
363,W0364,2021-05-02,Hobart,9.4,23.1,0.4,4.0,6.0,NE,23.0,NNE,SE,30.0,3.0,29.0,39.0,1017.2,1009.3,0.0,2.0,13.3,16.5,Yes,4.0,19.3,12.5,No
364,W0365,2021-03-27,Cairns,21.6,28.2,1.7,0.8,7.9,ESE,28.0,SSE,ENE,19.0,1.0,54.0,38.0,1019.0,1018.9,5.0,5.0,22.8,26.1,No,6.0,35.9,17.9,No
365,W0366,29/10/2018,Darwin,22.7,34.2,3.2,3.4,7.243421052631579,ESE,24.0,SW,NW,7.0,17.0,60.0,42.0,1011.2,1014.7,0.0,3.0,23.2,33.5,No,7.0,9.5,18.3,No
