VehicleID,symboling,normalized_losses,make,fuel_type,aspiration,num_of_doors,body_style,drive_wheels,engine_location,wheel_base,length,width,height,curb_weight,engine_type,num_of_cylinders,engine_size,fuel_system,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price,car_color,registration_year,previous_owners,dealer_service_rating
V0279,2,116,nissan,gas,turbo,four,hardtop,rwd,front,107.8,171.8,61.9,47.9,3108,ohc,two,229,2bbl,3.14,3.8,17.4,200,,27,32,,Red,1982,4,4.9
V0280,-3,172,isuzu,gas,std,four,sedan,fwd,front,96.7,149.6,71.4,59.6,2042,dohc,four,190,mpfi,2.93,4.14,17.5,235,4689,37,45,18846,Brown,1985,5,3.4
V0281,-2,219,volkswagen,gas,std,four,hatchback,fwd,front,91.1,142.2,66.6,58.7,3207,l,two,151,2bbl,3.4,2.15,19.5,176,4631,30,36,21720,Blue,1980,4,3.1
V0282,0,168,bmw,GAS,std,four,hatchback,fwd,front,87.7,192.3,60.5,51.0,3179,ohc,two,164,idi,2.63,4.02,22.8,269,6156,33,39,45400,Green,1989,4,3.9
V0283,1,175,honda,gas,std,four,sedan,fwd,front,117.0,149.2,71.5,50.0,2239,ohc,five,304,4bbl,3.44,3.7,16.8,245,6246,26,33,30196,Silver,1988,3,3.7
V0284,0,148,toyota,gas,std,two,sedan,fwd,front,94.9,150.7,61.3,48.9,2207,ohc,twelve,279,mpfi,2.67,2.13,21.5,184,5682,22,28,26018,Black,1984,3,2.5
V0285,0,90,subaru,gas,std,four,wagon,rwd,front,92.7,146.3,66.3,51.4,2078,ohc,four,170,mpfi,2.68,3.19,16.9,57,4938,35,41,,Grey,1983,1,2.9
V0286,-3,,honda,gas,std,four,hardtop,rwd,front,90.0,163.3,65.9,49.1,1953,ohcv,four,154,2bbl,3.82,2.61,22.4,132,5874,32,35,19209,Silver,1989,2,1.9
V0287,-2,126,volkswagen,diesel,std,four,hatchback,fwd,front,96.3,167.5,64.4,49.8,3424,ohcv,six,321,mpfi,3.45,3.78,13.7,286,5113,19,27,32031,Red,1982,1,1.3
V0288,3,226,volkswagen,gas,std,four,wagon,fwd,front,113.9,199.7,70.1,50.5,3309,ohc,four,281,2bbl,2.99,2.47,14.5,76,5291,18,26,21643,Grey,1982,4,4.7
V0289,-3,132,mercedes-benz,gas,turbo,four,hatchback,fwd,front,114.6,150.4,71.7,59.1,3613,ohc,four,111,mpfi,,3.6,18.6,61,6394,34,38,36205,Green,1987,5,4.2
V0290,0,107,nissan,gas,std,two,sedan,rwd,front,88.9,166.4,60.3,53.3,3494,dohc,six,267,spdi,3.19,3.43,15.3,249,6515,25,30,,Blue,1987,2,4.2
V0291,1,140,mazda,diesel,turbo,two,sedan,rwd,front,-114.2,155.7,69.2,48.8,3065,dohc,six,99,mpfi,3.07,3.0,11.6,110,5968,33,41,14741,Brown,1985,2,3.7
V0292,0,255,porsche,gas,std,four,hardtop,rwd,front,106.6,170.4,67.0,58.3,3496,ohc,three,239,idi,2.72,3.16,8.8,199,4360,23,27,45400,Blue,1988,5,3.6
V0293,0,215,mercedes-benz,gas,std,four,sedan,rwd,rear,115.5,141.9,69.6,55.5,3062,ohc,eight,102,2bbl,2.8,2.96,20.3,112,5387,41,48,,Silver,1986,1,1.4
V0294,-3,171,honda,gas,std,four,sedan,fwd,front,88.3,203.9,68.7,50.4,2025,ohc,six,244,spdi,2.72,3.91,10.9,231,4944,25,29,26246,Silver,1980,4,2.0
V0295,1,125,chevrolet,gas,std,,hatchback,fwd,front,90.2,157.0,70.4,54.0,3296,ohc,eight,132,mpfi,,2.34,18.1,112,4687,32,35,16302,Grey,1984,3,3.8
V0296,-2,153,nissan,diesel,std,four,sedan,fwd,front,118.4,141.8,67.2,51.4,2305,ohcf,six,79,1bbl,2.92,,12.9,179,5888,43,51,16565,Grey,1988,2,3.0
V0297,3,181,mitsubishi,gas,std,four,sedan,fwd,front,114.9,174.7,62.8,51.8,3556,ohc,six,161,2bbl,3.87,3.75,14.3,232,6570,35,40,21594,White,1985,1,2.6
V0298,2,189,dodge,gas,std,two,hardtop,4wd,front,112.3,141.3,61.1,54.5,2342,ohcv,four,195,1bbl,3.42,,12.6,183,4887,32,36,19544,Red,1990,4,3.4
V0299,1,105,mazda,gas,turbo,four,sedan,4wd,front,93.1,181.6,66.3,59.3,3333,ohc,five,236,spfi,2.66,3.43,7.6,229,5943,29,36,26942,Silver,1984,4,2.6
V0300,-2,175,audi,gas,std,four,hardtop,4wd,front,116.2,199.1,61.4,58.2,3316,ohc,three,203,2bbl,3.28,3.44,15.2,98,4604,32,35,39168,Red,1980,2,3.8
V0301,2,178,mitsubishi,diesel,turbo,four,sedan,rwd,front,94.2,193.4,69.6,53.0,3797,dohc,twelve,269,1bbl,2.57,3.24,9.5,211,4632,25,31,23399,Black,1983,3,3.2
V0302,-3,119,audi,gas,std,four,sedan,rwd,front,115.4,146.5,70.7,48.5,2610,ohc,four,151,mpfi,3.63,2.86,19.9,110,6445,38,45,36476,Grey,1984,3,4.5
V0303,-2,118,bmw,diesel,std,two,hatchback,fwd,front,103.6,206.1,61.0,52.8,3845,ohcv,four,84,mpfi,,3.38,20.4,200,4440,35,42,45400,Red,1983,3,3.9
V0304,3,100,nissan_,gas,turbo,four,hatchback,fwd,front,87.0,190.1,71.7,49.4,2699,ohc,twelve,69,2bbl,2.97,3.55,20.7,239,6540,37,43,37657,Green,1986,2,4.2
V0305,1,186,audi,gas,turbo,two,hatchback,rwd,front,118.3,153.5,61.1,51.0,1680,ohcf,five,190,idi,2.71,3.24,0,49,5221,34,42,,Red,1983,5,1.8
V0306,-1,132,porsche,gas,std,,sedan,fwd,front,97.6,181.8,64.4,59.4,3053,ohc,six,166,spdi,3.55,2.79,13.7,99,4377,31,38,45400,Green,1988,5,4.6
V0307,0,,audi,gas,std,two,wagon,rwd,front,90.6,202.2,63.4,50.7,3772,ohc,two,176,2bbl,2.6,3.66,22.2,270,4713,33,38,45400,Grey,1980,5,4.1
V0308,3,181,volvo,gas,std,two,sedan,fwd,front,115.5,165.2,65.3,51.3,2002,ohc,four,69,mpfi,3.78,3.45,200,-50,4496,41,49,,Brown,1989,4,3.5
V0309,3,244,mercedes-benz,gas,std,two,hatchback,rwd,front,87.4,179.5,67.2,51.1,1875,ohcv,four,308,spfi,3.52,2.7,9.0,131,4410,28,32,45400,White,1988,5,4.1
V0310,-1,96,honda,gas,std,two,sedan,fwd,front,91.4,168.0,69.0,54.8,2109,ohc,four,202,idi,2.56,,12.0,74,6079,-5,39,18662,Blue,1989,4,1.6
V0311,-3,186,saab,gas,std,,wagon,rwd,front,97.2,184.3,69.5,53.4,2404,ohc,five,193,4bbl,3.09,3.54,17.6,249,5480,35,41,35107,White,1987,4,4.4
V0312,1,134,honda,gas,std,four,sedan,fwd,front,113.0,201.3,63.9,51.0,0,ohc,two,76,spdi,3.84,2.44,8.8,233,5111,44,51,19781,Silver,1989,4,1.3
V0313,-3,249,nissan,diesel,std,four,sedan,fwd,rear,95.6,194.3,62.8,57.0,3729,dohc,three,239,idi,2.78,3.12,8.4,138,6354,23,28,,White,1986,3,3.5
V0314,-1,129,volvo,gas,std,four,sedan,rwd,front,100.3,186.5,69.0,54.1,2747,ohc,four,185,spdi,3.6,2.34,18.6,264,6314,33,37,43498,White,1980,4,2.2
V0315,-1,235,saab,gas,std,two,convertible,fwd,rear,87.2,160.8,62.2,48.9,3781,rotor,eight,230,mpfi,,,8.1,93,5490,26,33,31017,Green,1986,1,4.5
V0316,-3,169,plymouth,gas,std,two,hatchback,fwd,front,99.6,149.3,65.3,57.4,3583,ohc,six,0,2bbl,,3.72,13.0,58,6413,33,41,12125,Black,1986,5,4.4
V0317,-2,254,nissan,gas,turbo,four,sedan,fwd,front,92.4,190.7,61.5,57.3,1599,ohc,six,113,mpfi,2.9,3.62,16.1,52,4540,43,49,12707,Blue,1982,2,4.4
V0318,2,,mercedes-benz,gas,std,four,hatchback,rwd,front,102.7,174.6,63.8,49.6,3050,l,five,220,2bbl,3.31,3.83,21.9,285,4775,27,31,45400,Black,1987,1,2.8
V0319,1,157,jaguar,gas,std,two,wagon,fwd,front,116.0,198.4,67.9,51.5,2888,ohcf,two,179,mpfi,3.43,3.0,16.4,48,5418,32,38,45400,Red,1989,3,4.2
V0320,3,182,mitsubishi,gas,std,two,sedan,rwd,front,109.5,158.8,66.8,50.1,2132,ohcf,five,215,idi,3.78,2.52,20.0,,6470,33,37,,Black,1990,1,1.1
V0321,-1,195,bmw,gas,std,two,sedan,fwd,front,116.8,173.6,60.6,55.4,2468,ohcv,six,68,2bbl,2.67,4.15,21.6,166,4631,40,46,41046,Grey,1986,4,4.9
V0322,-2,157,honda,gas,std,four,hatchback,fwd,front,98.0,194.8,68.1,50.8,3202,dohc,eight,313,2bbl,3.69,2.88,16.3,,6308,19,27,25928,White,1980,3,3.2
V0323,-2,173,nissan,gas,std,four,hatchback,fwd,front,116.3,151.3,69.6,50.3,2231,ohc,eight,81,idi,3.3,4.07,12.2,128,5092,40,44,14649,Brown,1983,2,4.1
V0324,2,219,toyota,diesel,turbo,two,hardtop,fwd,front,115.9,155.1,60.9,53.1,2301,ohc,six,124,mpfi,2.79,3.99,18.6,79,4817,37,40,15688,Silver,1985,4,1.8
V0325,-1,68,honda,gas,Turbo,four,hatchback,4wd,front,118.9,154.4,67.4,57.8,2482,ohc,three,122,idi,3.33,2.16,15.5,217,5667,34,41,21222,Green,1987,1,2.7
V0326,-2,193,honda,diesel,std,four,sedan,fwd,front,91.4,148.7,67.2,59.0,1590,dohc,eight,248,idi,,,20.5,202,5099,29,34,25235,Green,1983,5,3.6
V0327,2,203,volkswagen,gas,turbo,two,sedan,rwd,front,102.8,152.1,68.2,52.3,3744,dohc,six,238,2bbl,3.35,2.85,22.7,244,5347,22,30,27770,Red,1986,1,3.4
V0328,3,183,audi,diesel,std,,sedan,4wd,front,116.8,192.3,64.6,58.0,3626,dohc,five,156,2bbl,2.96,2.24,20.7,242,6491,32,36,45400,Silver,1988,3,4.9
V0329,0,89,toyota,gas,std,two,hardtop,rwd,front,109.7,198.0,69.1,50.5,2253,ohc,two,93,2bbl,,,18.8,227,4231,42,48,19451,Grey,1986,3,4.3
V0330,-1,146,nissan,gas,std,four,wagon,fwd,front,87.0,163.1,65.9,57.3,2440,dohc,six,169,2bbl,2.68,2.65,16.7,,4456,36,44,24429,Black,1980,4,3.0
V0331,3,144,audi,gas,std,four,sedan,rwd,front,104.5,168.8,67.0,50.4,3176,ohc,eight,203,mfi,3.61,2.94,18.7,207,6258,33,27,45400,Green,1981,2,4.6
V0332,3,186,isuzu,gas,turbo,two,sedan,rwd,front,92.3,160.5,68.5,57.4,3008,dohc,four,297,mpfi,,3.64,22.9,285,4704,20,27,,White,1986,2,1.6
V0333,1,252,nissan,gas,std,four,sedan,rwd,front,89.8,178.9,62.9,48.4,1491,ohc,five,210,2bbl,3.21,3.72,15.5,,4395,37,40,$22869,Blue,1990,1,2.1
V0334,1,249,volkswagen,gas,std,two,hatchback,rwd,front,120.1,149.9,64.7,54.5,2795,ohc,four,291,mpfi,2.68,2.68,13.1,205,5862,22,26,27347,Silver,1982,4,5.0
V0335,0,186,audi,gas,std,two,hatchback,rwd,front,99.9,149.3,63.1,58.4,3975,ohc,two,296,2bbl,3.88,2.86,14.5,245,4910,18,26,45400,Green,1981,5,2.1
V0336,1,193,nissan,gas,turbo,,hatchback,rwd,front,105.0,207.5,63.9,47.9,3875,ohc,six,90,2bbl,3.92,,20.4,220,4153,32,38,19077,Brown,1987,4,3.6
V0337,3,120,mazda,diesel,std,four,hatchback,fwd,front,118.2,149.9,67.6,58.0,1885,ohc,four,117,2bbl,,2.4,19.4,236,5792,43,49,19974,Red,1989,3,2.3
V0338,3,78,dodge,gas,std,four,hatchback,fwd,front,96.9,185.5,71.6,49.4,1960,l,three,140,mpfi,3.39,3.58,-1,210,5231,41,47,17724,White,1986,3,1.2
V0339,2,127,honda,gas,std,four,hatchback,fwd,front,87.6,197.5,67.5,58.2,3457,ohcv,four,103,idi,2.81,2.88,8.5,63,5113,40,45,14412,Grey,1981,5,3.0
V0340,3,155,volkswagen,gas,std,two,hatchback,fwd,front,114.6,173.0,70.5,54.1,2463,ohcv,six,223,mpfi,3.88,2.63,20.5,226,,29,32,23559,Black,1986,5,3.1
V0341,-1,84,mitsubishi,gas,std,four,hatchback,fwd,front,92.9,179.2,65.0,59.1,2469,l,four,210,1bbl,,3.6,21.4,280,6171,32,39,22598,Green,1988,3,2.6
V0342,-1,193,toyota,gas,std,four,sedan,fwd,front,109.4,158.9,65.4,54.4,2009,ohc,three,265,2bbl,3.83,3.84,13.2,76,4591,23,27,20329,White,1990,2,1.2
V0343,-3,,volvo,gas,std,four,sedan,fwd,front,104.6,144.4,71.7,57.5,3978,ohcv,four,163,1bbl,3.58,4.12,16.6,87,4666,32,35,32032,Silver,1980,4,4.7
V0344,1,137,audi,gas,std,two,sedan,4wd,front,91.6,194.6,63.6,49.0,2398,ohc,four,124,mpfi,3.56,2.71,20.1,,4541,41,46,38475,Blue,1989,1,4.6
V0345,0,134,mercedes-benz,gas,std,four,wagon,fwd,front,101.0,205.9,70.7,56.0,3888,dohc,five,139,2bbl,2.93,3.61,16.7,87,4745,33,38,42459,White,1989,2,2.3
V0346,-1,127,honda,gas,std,two,wagon,rwd,front,120.4,178.1,68.0,49.5,2584,ohcv,eight,111,mpfi,3.46,3.75,18.9,53,4407,35,39,13575,Green,1990,5,4.4
V0347,1,79,plymouth,diesel,turbo,,wagon,fwd,front,104.2,181.3,71.2,52.5,1713,ohc,twelve,259,2bbl,2.65,3.47,20.0,133,4254,25,28,19314,Blue,1984,1,2.2
V0348,3,168,dodge,gas,std,two,sedan,fwd,front,115.6,196.3,66.9,58.5,3774,dohc,two,154,1bbl,3.89,3.11,19.7,209,5930,31,38,19594,Red,1985,4,4.0
V0349,3,135,chevrolet,gas,std,two,sedan,fwd,rear,109.4,196.3,61.2,55.0,3936,dohc,eight,265,idi,3.93,2.25,8.6,275,5453,25,29,,Red,1981,3,3.9
V0350,3,94,porsche,gas,turbo,four,sedan,rwd,front,102.3,154.5,68.6,49.3,1849,dohc,three,185,spfi,3.52,3.03,12.8,120,6108,33,39,45400,Silver,1990,5,1.5
V0351,2,130,mitsubishi,gas,std,four,sedan,fwd,front,108.3,171.3,62.2,51.4,2219,dohc,two,77,mpfi,3.02,2.8,22.9,201,6388,38,42,16184,Brown,1983,5,1.1
V0352,1,86,mitsubishi,gas,std,four,sedan,rwd,front,101.2,208.1,65.0,48.3,1582,ohcf,five,324,mpfi,2.85,2.98,21.2,233,5150,27,30,24993,Silver,1990,5,3.2
V0353,1,213,plymouth,gas,std,four,sedan,fwd,front,93.1,178.6,60.3,53.7,2364,ohc,four,275,mpfi,2.73,3.87,21.0,115,5211,25,31,18772,Black,1985,2,4.7
V0354,2,95,volkswagen,gas,turbo,four,sedan,rwd,front,104.6,207.8,64.5,49.4,3792,ohc,three,315,2bbl,,3.35,18.3,97,4156,15,18,26007,Grey,1983,5,5.0
V0355,0,122,nissan,gas,std,four,sedan,rwd,front,106.6,149.1,64.1,49.6,3880,l,twelve,272,1bbl,,3.17,10.8,170,6157,21,26,27787,White,1984,1,2.4
V0356,3,136,  audi,gas,std,,hatchback,rwd,front,98.4,167.9,62.6,48.3,2514,ohc,twelve,228,1bbl,3.19,3.04,8.3,216,5142,32,36,25259,Green,1982,1,3.4
V0357,-2,131,nissan,gas,std,four,sedan,rwd,front,98.7,195.7,63.8,55.5,2033,dohc,three,198,idi,3.7,,22.0,187,6495,30,35,22239,White,1990,3,1.7
V0358,0,240,mercedes-benz,gas,turbo,two,sedan,fwd,front,110.3,160.9,69.3,48.2,3341,ohc,five,175,1bbl,3.33,2.57,19.5,252,5328,26,32,45400,Silver,1988,1,1.1
V0359,0,120,saab,diesel,std,,hatchback,fwd,front,111.7,184.8,71.4,50.2,3956,ohc,six,103,mpfi,2.61,,20.7,84,,34,42,23297,Brown,1980,3,4.0
V0360,0,135,saab,gas,std,,hatchback,rwd,front,94.5,149.9,70.1,59.8,3929,ohc,four,96,1bbl,3.06,3.28,10.0,187,4732,37,43,27056,Black,1985,2,1.3
V0361,0,86,alfa-romero,diesel,turbo,two,wagon,rwd,front,110.0,192.2,71.8,57.0,1556,dohc,four,171,mpfi,2.62mm,3.73,15.1,208,6202,38,44,31081,Grey,1988,5,1.6
V0362,-1,113,subaru,gas,std,four,hatchback,fwd,front,117.5,204.7,64.1,56.3,2064,dohc,four,86,mpfi,3.67,,17.6,172,5944,41,44,18602,Brown,1984,2,4.4
V0363,-2,247,mercedes-benz,gas,std,four,sedan,rwd,front,119.9,190.4,68.4,50.6,3472,ohc,two,102,mpfi,3.85,4.05,14.6,216,4561,38,43,45400,Black,1988,5,4.1
V0364,1,95,porsche,gas,std,four,hatchback,4wd,rear,94.0,171.4,66.8,55.9,2841,ohc,three,321,4bbl,2.74,3.2,17.9,128,4177,16,24,45400,Green,1981,5,1.3
V0365,-2,160,toyota,gas,std,four,sedan,fwd,front,116.7,173.7,64.9,52.7,3156,ohc,six,253,4bbl,3.05,4.12,9.2,146,,29,34,,Red,1988,4,1.0
V0366,1,141,mazda,gas,std,four,sedan,fwd,front,99.7,186.9,66.3,54.8,2439,ohc,four,191,1bbl,3.8,3.05,11.6,187,4797,29,35,22006,Grey,1986,3,2.8
V0367,-2,110,dodge,gas,turbo,two,sedan,fwd,front,94.3,-200.0,64.9,58.4,1948,ohc,twelve,175,mpfi,3.88,2.82,16.9,78,5626,32,35,16423,Red,1985,5,1.7
V0368,2,240,toyota,gas,std,four,hatchback,rwd,front,90.1,167.2,67.2,48.3,2150,ohc,four,229,idi,2.9,2.97,11.8,198,4491,32,35,23777,Green,1989,1,2.5
V0369,3,227,peugot,gas,std,four,sedan,rwd,front,115.0,168.3,69.3,48.3,2800,ohcv,four,252,2bbl,3.39,3.89,19.0,80,6113,30,36,21457,Black,1989,5,2.2
V0370,2,204,volvo,diesel,std,four,wagon,4wd,front,97.0,174.4,62.4,58.5,2149,ohc,three,319,1bbl,2.63,3.15,15.0,84,4677,22,28,43878,Grey,1980,3,3.6
V0371,2,,volkswagen,gas,std,four,wagon,4wd,front,90.4,181.6,64.3,58.8,2140,ohc,three,96,mpfi,,3.49,20.9,168,5728,37,43,16477,White,1989,5,3.9
V0372,0,110,mitsubishi,diesel,std,four,sedan,fwd,front,104.0,-188.5,69.1,48.9,2934,ohcf,twelve,84,spfi,3.42,3.46,13.1,150,6430,43,47,14796,Blue,1980,4,4.8
V0373,-1,133,volkswagen,gas,std,four,sedan,rwd,front,111.0,169.7,61.7,54.8,3432,ohc,six,283,mpfi,3.1,3.69,13.5,,5696,26,30,,White,1989,3,1.6
V0374,2,92,jaguar,diesel,std,,wagon,rwd,front,96.7,150.8,70.5,59.5,3212,ohc,five,89,1bbl,2.7,3.53,9.3,235,4257,40,45,-500,Grey,1981,4,4.3
V0375,-2,252,mercedes-benz,gas,std,two,sedan,rwd,front,103.5,170.1,68.5,55.6,1942,ohc,four,79,2bbl,2.87,3.19,11.4,273,5807,44,50,45400,Green,1984,4,1.8
V0376,3,144,mercedes-benz,gas,std,,wagon,fwd,front,114.7,199.8,70.6,48.7,3554,ohcv,three,273,mpfi,3.58,3.21,21.7,72,6559,24,28,45400,Green,1986,5,4.0
V0377,-2,156,porsche,gas,turbo,two,sedan,fwd,front,90.7,165.1,69.5,53.2,3385,ohc,four,141,idi,2.97,3.55,16.7,,5492,31,34,45400,Red,1980,3,2.0
V0378,-2,81,toyota,gas,std,four,wagon,fwd,front,105.5,158.9,70.8,52.9,2355,ohcf,three,163,1bbl,3.1,3.48,13.0,,6269,37,40,23464,Silver,1989,5,1.9
V0379,1,137,toyota,gas,std,four,sedan,fwd,front,106.6,198.8,61.6,58.4,2285,dohc,two,294,spfi,2.89mm,2.93,11.3,209,4873,25,32,,Brown,1984,3,4.5
V0380,-2,180,honda,Gas,std,four,sedan,fwd,front,108.7,175.2,66.3,53.4,2806,ohcv,eight,308,1bbl,3.23,2.63,13.4,283,6541,17,21,30408,Green,1986,2,2.2
V0381,0,253,porsche,gas,std,four,hatchback,4wd,front,104.9,205.5,61.3,53.3,2675,dohc,four,81,mfi,3.47,2.7,13.2,75,5621,43,46,41321,Black,1980,2,1.1
V0382,-1,82,dodge,gas,standard,four,hatchback,rwd,front,88.9,-169.7,64.8,48.7,1808,ohc,eight,112,mpfi,2.86,3.33,12.3,105,5337,40,46,15025,Green,1982,3,1.3
V0383,0,225,bmw,gas,std,four,hatchback,4wd,front,101.7,178.7,67.4,58.4,3162,ohc,two,230,1bbl,2.72,3.6,14.9,254,6429,27,34,45400,Blue,1986,3,2.5
V0384,2,65,honda,gas,std,four,wagon,fwd,front,111.2,171.4,68.1,57.7,3346,l,eight,216,2bbl,2.83,3.1,17.0,800,6551,28,31,25030,Blue,1988,4,2.2
V0385,-1,88,toyota,gas,turbo,two,sedan,rwd,front,117.1,197.0,71.7,52.3,2547,ohcv,two,62,2bbl,,2.34,12.5,185,5754,43,47,17254,Black,1985,2,2.9
V0386,0,145,chevrolet,gas,std,,sedan,fwd,front,106.7,197.7,70.2,56.6,50000,ohcf,six,5000,1bbl,2.97,,21.9,65,6076,29,34,17058,Silver,1981,4,2.7
V0387,0,,toyota,gas,std,four,wagon,rwd,front,97.2,199.1,67.4,57.8,1888,ohc,four,69,2bbl,3.59,3.99,7.1,,5292,52,44,19519,Green,1985,1,4.6
V0388,1,94,honda,gas,std,four,convertible,fwd,front,109.1,155.6,67.5,57.0,2310,ohcv,four,90,mpfi,2.59,2.18,20.1,198,,37,44,18144,Grey,1984,5,4.9
V0389,2,173,dodge,diesel,std,four,sedan,fwd,rear,104.5,206.6,61.8,50.3,4023,ohc,six,100,idi,3.2,2.73,17.3,259,5708,32,35,19626,Black,1981,1,1.3
V0390,-2,182,honda,gas,std,four,sedan,rwd,front,104.9,207.9,63.8,54.8,1602,ohc,six,146,1bbl,3.26,2.9,7.2,91,,34,38,16168,White,1986,3,3.2
V0391,2,223,volkswagen,gas,std,four,hatchback,fwd,front,96.2,172.0,67.3,52.6,3058,dohc,four,69,1bbl,3.54,2.84,12.5,201,6550,41,44,18243,White,1982,2,3.8
V0392,3,101,chevrolet,DIESEL,std,four,hatchback,fwd,front,87.8,200.1,68.4,49.5,3724,ohc,four,216,1bbl,3.07,2.11,8.4,54,6441,27,32,16983,Red,1981,4,4.8
V0393,1,173,subaru,gas,std,two,wagon,rwd,front,90.1,201.2,66.5,50.2,3379,ohc,four,315,idi,,2.87,14.5,90,4166,16,21,28227,Green,1988,1,3.2
V0394,1,207,nissan,gas,Turbo,four,sedan,fwd,front,119.7,142.7,71.5,48.3,3916,ohc,four,-10,idi,3.12,2.27,7.8,103,4759,29,36,21655,White,1989,2,1.2
V0395,-2,151,bmw,gas,std,two,wagon,fwd,front,110.3,194.8,68.0,48.9,1994,ohc,three,313,idi,3.31,2.24,9.3,111,4160,25,29,45400,Grey,1984,5,4.5
V0396,3,193,mitsubishi,gas,std,two,wagon,fwd,front,90.7,158.1,61.1,55.8,1883,ohcv,twelve,166,2bbl,2.82,3.48,7.5,85,5286,37,42,14413,Green,1989,2,3.0
V0397,1,114,volkswagen,diesel,std,two,sedan,fwd,front,106.6,144.4,63.7,55.0,3415,ohc,four,116,2bbl,3.78,3.6,19.2,141,4335,37,40,18722,Silver,1984,1,2.5
V0398,-3,210,plymouth,diesel,std,four,sedan,4wd,front,90.4,156.4,70.3,50.0,1764,ohc,two,285,1bbl,,3.69,17.6,,4924,25,33,21388,White,1982,3,4.4
V0399,-1,159,toyota,Diesel,std,four,wagon,fwd,front,95.3,179.6,69.6,56.3,1988,ohc,four,102,mpfi,3.81,3.68,9.4,187,5151,39,42,18565,Blue,1990,5,3.8
V0400,0,142,toyota,diesel,std,two,sedan,fwd,front,95.5,175.2,67.5,56.8,2489,ohc,eight,138,mpfi,3.06,3.5,8.4,230,4345,39,43,20259,Silver,1985,4,2.8
V0401,1,84,toyota,DIESEL,std,,convertible,4wd,front,112.9,200.9,62.2,58.0,1948,dohc,five,131,mpfi,3.74,3.13,10.5,50,5384,35,43,14444,Green,1985,2,1.2
V0402,1,116,toyota,gas,std,four,hardtop,fwd,front,92.9,156.8,70.5,50.9,3997,dohc,five,124,2bbl,3.43,2.46,20.1,216,5135,31,38,22702,Red,1984,3,3.7
V0403,-2,87,volkswagen,gas,std,two,sedan,fwd,front,118.6,195.1,-63.9,54.6,2722,rotor,four,221,spdi,3.68,2.72,-1,155,5699,33,37,21499,Silver,1990,4,4.4
V0404,-3,209,audi,diesel,turbo,four,sedan,fwd,front,90.4,172.7,71.3,51.0,1610,ohc,six,163,mpfi,,2.36,15.8,235,5500,33,37,44217,Brown,1980,3,4.9
V0405,-3,112,toyota,gas,std,four,sedan,fwd,front,115.4,168.3,66.9,57.9,2072,l,five,162,mpfi,3.67,2.22,22.1,93,4953,31,37,15838,Black,1982,5,2.7
V0406,2,212,volkswagen,diesel,std,four,sedan,fwd,front,97.1,194.3,65.8,49.8,3908,ohc,five,119,2bbl,3.66,,19.9,157,5531,35,40,17970,Blue,1985,2,4.1
V0407,1,117,porsche,gas,turbo,two,hatchback,fwd,front,115.1,183.3,69.6,51.8,3504,ohcf,six,84,2bbl,2.67,3.64,13.8,-50,4223,33,37,45400,Silver,1986,5,1.4
V0408,2,217,mitsubishi,gas,standard,,hardtop,rwd,front,100.6,142.4,65.3,49.4,2581,ohc,three,223,mpfi,2.85,3.56,10.5,204,5328,32,39,22038,Silver,1986,4,4.7
V0409,1,150,volvo,gas,std,four,sedan,fwd,front,114.0,166.7,72.1,58.7,2708,ohc,four,85,mpfi,2.61,,21.8,228,4355,42,47,34487,Silver,1985,4,1.6
V0410,0,256,honda,gas,turbo,,hatchback,fwd,front,110.4,145.3,61.7,51.5,3148,dohc,twelve,220,1bbl,3.43,4.05,12.9,104,5047,25,31,20185,Brown,1985,4,3.8
V0411,1,141,audi,gas,turbo,four,wagon,rwd,front,93.7,185.2,61.7,58.1,2225,ohc,six,221,mpfi,2.72mm,2.5,9.6,191,5201,26,29,45400,Silver,1988,2,2.7
V0412,2,227,jaguar,gas,std,four,sedan,rwd,front,111.7,185.0,65.2,57.5,2146,ohc,eight,257,1bbl,2.56,3.44,17.7,,4373,28,34,,White,1987,5,2.5
V0413,1,219,chevrolet,diesel,std,four,sedan,rwd,front,112.0,192.4,70.4,55.7,2381,ohc,six,82,1bbl,3.61,,21.5,139,4670,38,45,14372,Grey,1983,5,2.1
V0414,-1,114,mitsubishi,gas,std,two,wagon,rwd,front,98.7,195.6,70.2,52.1,2213,l,five,65,mpfi,3.06,,7.1,238,4231,43,51,17626,White,1989,3,4.2
V0415,0,198,mercedes-benz,gas,std,two,hatchback,fwd,front,116.1,201.3,65.8,58.9,3866,dohc,twelve,195,4bbl,3.68,3.73,19.7,100,5892,30,34,45400,White,1982,2,3.6
V0416,2,68,bmw,gas,turbo,four,hatchback,rwd,front,101.6,192.9,69.5,50.7,2690,dohc,two,146,2bbl,2.58,3.89,15.9,145,4845,32,38,45400,Grey,1980,1,3.4
V0417,3,210,audi,diesel,std,four,hatchback,rwd,front,116.0,154.2,69.9,56.7,3425,ohcv,four,316,mpfi,3.79,3.39,15.5,128,6143,19,24,45400,White,1981,2,1.2
V0418,0,213,mercedes-benz,gas,turbo,two,sedan,fwd,front,93.3,163.2,63.9,57.6,2612,ohc,two,131,spfi,3.59,,21.6,50,5376,36,41,36990,Green,1980,4,3.6
